order_id,country,city,category,subscription,promised_eta,actual_eta,traffic,weather,peak_hour,customer_rating,refund_given,compensation_given,eta_failure_risk,premium_dissatisfaction
NX281,UK,London,Grocery,Free,29,37,Low,Storm,Late Night,5,No,No,Low,Low
NX282,India,Delhi,Grocery,Premium,34,46,High,Clear,Lunch,4,No,Yes,High,High
NX283,Singapore,Singapore,Food,Free,28,27,Medium,Clear,Late Night,5,No,No,Low,Low
NX284,UAE,Dubai,Grocery,Premium,24,27,Medium,Storm,Late Night,5,No,No,Low,Low
NX285,UK,London,Pharmacy,Free,36,37,Medium,Storm,Lunch,5,No,No,Low,Low
NX286,UAE,Dubai,Grocery,Premium,12,22,Low,Rain,Late Night,4,No,No,Low,Low
NX287,UAE,Dubai,Food,Premium,26,31,Low,Rain,Snack,5,No,No,Low,Low
NX288,UAE,Dubai,Grocery,Premium,21,26,Medium,Clear,Dinner,5,No,No,Low,Low
NX289,India,Delhi,Food,Free,43,50,High,Storm,Late Night,5,No,No,Low,Low
NX290,India,Hyderabad,Pharmacy,Free,18,21,Low,Clear,Late Night,5,No,No,Low,Low
NX291,Germany,Berlin,Pharmacy,Premium,16,32,High,Rain,Late Night,4,No,Yes,High,High
NX292,UK,London,Grocery,Premium,31,40,Medium,Rain,Late Night,5,No,No,Low,Low
NX293,Singapore,Singapore,Pharmacy,Premium,41,61,High,Rain,Breakfast,3,No,Yes,High,High
NX294,India,Delhi,Food,Premium,15,32,High,Clear,Dinner,4,No,Yes,High,High
NX295,Germany,Munich,Grocery,Free,49,51,Low,Storm,Lunch,5,No,No,Low,Low
NX296,UAE,Dubai,Food,Premium,39,46,Medium,Rain,Snack,5,No,No,Low,Low
NX297,USA,New York,Pharmacy,Free,41,46,Medium,Rain,Breakfast,5,No,No,Low,Low
NX298,India,Delhi,Grocery,Free,39,39,Low,Clear,Snack,5,No,No,Low,Low
NX299,UK,London,Food,Free,34,48,High,Clear,Late Night,4,No,Yes,High,Low
NX300,UAE,Dubai,Grocery,Free,23,22,Low,Storm,Snack,5,No,No,Low,Low
NX301,India,Hyderabad,Grocery,Premium,34,56,High,Rain,Lunch,3,Yes,Yes,High,High
NX302,USA,New York,Food,Premium,35,48,Medium,Rain,Dinner,4,No,Yes,High,High
NX303,USA,Chicago,Grocery,Free,26,43,High,Clear,Dinner,4,No,Yes,High,Low
NX304,Australia,Sydney,Grocery,Premium,31,36,Medium,Storm,Dinner,5,No,No,Low,Low
NX305,Germany,Berlin,Pharmacy,Premium,26,50,High,Rain,Lunch,3,Yes,Yes,High,High
NX306,Australia,Sydney,Pharmacy,Free,49,74,High,Rain,Snack,3,Yes,Yes,High,Low
NX307,India,Delhi,Food,Premium,21,44,High,Rain,Snack,3,Yes,Yes,High,High
NX308,UK,London,Food,Free,20,29,Medium,Rain,Snack,5,No,No,Low,Low
NX309,India,Hyderabad,Grocery,Premium,16,17,Low,Storm,Late Night,5,No,No,Low,Low
NX310,USA,New York,Grocery,Free,27,41,Low,Rain,Late Night,4,No,Yes,High,Low
NX311,UK,London,Grocery,Free,50,51,Medium,Storm,Dinner,5,No,No,Low,Low
NX312,Australia,Sydney,Pharmacy,Free,49,57,Medium,Storm,Dinner,5,No,No,Low,Low
NX313,UK,London,Pharmacy,Premium,20,28,Low,Rain,Snack,5,No,No,Low,Low
NX314,UAE,Dubai,Food,Free,30,42,Low,Rain,Lunch,4,No,Yes,High,Low
NX315,Singapore,Singapore,Pharmacy,Free,25,23,Medium,Clear,Lunch,5,No,No,Low,Low
NX316,UK,London,Food,Free,48,47,Medium,Storm,Breakfast,5,No,No,Low,Low
NX317,Singapore,Singapore,Grocery,Free,37,45,Low,Storm,Dinner,5,No,No,Low,Low
NX318,UK,London,Grocery,Free,32,38,Low,Rain,Snack,5,No,No,Low,Low
NX319,USA,New York,Pharmacy,Free,50,47,Low,Storm,Late Night,5,No,No,Low,Low
NX320,UK,London,Pharmacy,Free,43,41,Low,Storm,Lunch,5,No,No,Low,Low
NX321,Germany,Berlin,Grocery,Premium,38,36,Medium,Storm,Breakfast,5,No,No,Low,Low
NX322,Australia,Sydney,Food,Free,33,34,Medium,Storm,Dinner,5,No,No,Low,Low
NX323,Australia,Sydney,Grocery,Premium,42,43,Low,Clear,Snack,5,No,No,Low,Low
NX324,USA,New York,Pharmacy,Free,42,51,High,Storm,Lunch,5,No,No,Low,Low
NX325,Australia,Sydney,Food,Premium,37,53,High,Storm,Late Night,4,No,Yes,High,High
NX326,UAE,Dubai,Grocery,Premium,18,16,Medium,Clear,Late Night,5,No,No,Low,Low
NX327,USA,Chicago,Grocery,Premium,40,39,Medium,Clear,Lunch,5,No,No,Low,Low
NX328,Australia,Sydney,Pharmacy,Free,40,56,High,Rain,Breakfast,4,No,Yes,High,Low
NX329,Germany,Berlin,Food,Free,48,55,Medium,Rain,Lunch,5,No,No,Low,Low
NX330,Germany,Berlin,Grocery,Free,24,48,High,Rain,Late Night,3,Yes,Yes,High,Low
NX331,UAE,Dubai,Pharmacy,Free,38,51,Medium,Rain,Snack,4,No,Yes,High,Low
NX332,Germany,Munich,Food,Free,33,46,Medium,Rain,Lunch,4,No,Yes,High,Low
NX333,Australia,Sydney,Grocery,Free,36,36,Medium,Storm,Breakfast,5,No,No,Low,Low
NX334,UAE,Dubai,Food,Free,41,43,Medium,Clear,Lunch,5,No,No,Low,Low
NX335,Australia,Sydney,Pharmacy,Premium,32,33,Low,Storm,Breakfast,5,No,No,Low,Low
NX336,India,Bangalore,Grocery,Premium,34,42,Low,Rain,Lunch,5,No,No,Low,Low
NX337,Singapore,Singapore,Pharmacy,Free,37,34,Low,Clear,Snack,5,No,No,Low,Low
NX338,UK,London,Food,Premium,39,53,High,Clear,Late Night,4,No,Yes,High,High
NX339,USA,Chicago,Food,Free,37,54,High,Rain,Snack,4,No,Yes,High,Low
NX340,India,Mumbai,Food,Free,23,34,High,Storm,Lunch,4,No,Yes,High,Low
NX341,UK,London,Food,Free,25,32,Low,Clear,Breakfast,5,No,No,Low,Low
NX342,USA,New York,Grocery,Premium,32,42,Medium,Rain,Snack,4,No,No,Low,Low
NX343,UK,London,Pharmacy,Premium,39,47,Medium,Rain,Lunch,5,No,No,Low,Low
NX344,UAE,Dubai,Food,Premium,40,64,High,Rain,Late Night,3,Yes,Yes,High,High
NX345,India,Hyderabad,Food,Free,33,44,High,Clear,Dinner,4,No,Yes,High,Low
NX346,USA,New York,Pharmacy,Premium,12,19,Low,Clear,Dinner,5,No,No,Low,Low
NX347,Singapore,Singapore,Pharmacy,Free,44,52,Medium,Rain,Lunch,5,No,No,Low,Low
NX348,Singapore,Singapore,Grocery,Free,34,47,High,Storm,Late Night,4,No,Yes,High,Low
NX349,Australia,Sydney,Food,Free,21,28,Medium,Rain,Late Night,5,No,No,Low,Low
NX350,USA,New York,Grocery,Free,17,25,Medium,Rain,Late Night,5,No,No,Low,Low
NX351,India,Mumbai,Food,Free,40,58,High,Clear,Late Night,4,No,Yes,High,Low
NX352,UAE,Dubai,Pharmacy,Free,16,32,High,Storm,Snack,4,No,Yes,High,Low
NX353,Australia,Sydney,Pharmacy,Premium,32,47,High,Storm,Lunch,4,No,Yes,High,High
NX354,USA,Chicago,Food,Premium,19,19,Low,Clear,Breakfast,5,No,No,Low,Low
NX355,UAE,Dubai,Food,Free,44,45,Medium,Clear,Late Night,5,No,No,Low,Low
NX356,UAE,Dubai,Food,Free,17,16,Low,Storm,Snack,5,No,No,Low,Low
NX357,Germany,Berlin,Food,Premium,13,28,High,Clear,Lunch,4,No,Yes,High,High
NX358,UK,London,Grocery,Premium,39,41,Low,Storm,Lunch,5,No,No,Low,Low
NX359,Australia,Sydney,Pharmacy,Premium,42,59,High,Storm,Lunch,4,No,Yes,High,High
NX360,USA,Chicago,Food,Premium,40,65,High,Rain,Snack,3,Yes,Yes,High,High
NX361,UK,London,Food,Free,29,45,High,Clear,Breakfast,4,No,Yes,High,Low
NX362,USA,New York,Pharmacy,Free,23,25,Medium,Storm,Late Night,5,No,No,Low,Low
NX363,UAE,Dubai,Grocery,Premium,17,19,Low,Clear,Late Night,5,No,No,Low,Low
NX364,Australia,Sydney,Food,Premium,35,40,Low,Rain,Dinner,5,No,No,Low,Low
NX365,India,Mumbai,Food,Premium,26,30,Low,Clear,Lunch,5,No,No,Low,Low
NX366,Singapore,Singapore,Food,Premium,23,20,Medium,Clear,Late Night,5,No,No,Low,Low
NX367,UAE,Dubai,Food,Free,40,55,High,Storm,Late Night,4,No,Yes,High,Low
NX368,UAE,Dubai,Grocery,Free,34,31,Low,Storm,Snack,5,No,No,Low,Low
NX369,UK,London,Pharmacy,Premium,44,55,Medium,Rain,Dinner,4,No,Yes,High,High
NX370,UK,London,Pharmacy,Premium,11,19,Medium,Clear,Snack,5,No,No,Low,Low
NX371,Germany,Munich,Pharmacy,Premium,37,44,Medium,Clear,Breakfast,5,No,No,Low,Low
NX372,Singapore,Singapore,Grocery,Free,27,31,Low,Clear,Breakfast,5,No,No,Low,Low
NX373,India,Mumbai,Food,Premium,19,37,High,Rain,Snack,4,No,Yes,High,High
NX374,Singapore,Singapore,Pharmacy,Premium,43,45,Medium,Storm,Late Night,5,No,No,Low,Low
NX375,Australia,Sydney,Grocery,Free,34,55,High,Rain,Lunch,3,Yes,Yes,High,Low
NX376,Singapore,Singapore,Grocery,Free,47,50,Medium,Storm,Dinner,5,No,No,Low,Low
NX377,Germany,Berlin,Pharmacy,Free,47,62,High,Rain,Dinner,4,No,Yes,High,Low
NX378,Singapore,Singapore,Grocery,Premium,29,55,High,Rain,Lunch,3,Yes,Yes,High,High
NX379,UK,London,Food,Premium,45,55,Medium,Rain,Dinner,4,No,No,Low,Low
NX380,UAE,Dubai,Grocery,Free,47,70,High,Rain,Dinner,3,Yes,Yes,High,Low
NX381,India,Delhi,Food,Free,46,43,Low,Clear,Late Night,5,No,No,Low,Low
NX382,UAE,Dubai,Food,Free,50,70,High,Rain,Late Night,3,No,Yes,High,Low
NX383,Germany,Berlin,Pharmacy,Free,33,47,High,Storm,Lunch,4,No,Yes,High,Low
NX384,UK,London,Food,Free,17,24,Medium,Clear,Late Night,5,No,No,Low,Low
NX385,Australia,Sydney,Grocery,Free,31,39,Low,Clear,Late Night,5,No,No,Low,Low
NX386,Germany,Berlin,Grocery,Premium,18,30,Low,Rain,Dinner,4,No,Yes,High,High
NX387,Australia,Sydney,Pharmacy,Free,24,30,Medium,Rain,Breakfast,5,No,No,Low,Low
NX388,UK,London,Pharmacy,Free,20,35,Medium,Rain,Lunch,4,No,Yes,High,Low
NX389,UAE,Dubai,Food,Free,50,62,High,Clear,Breakfast,4,No,Yes,High,Low
NX390,Singapore,Singapore,Food,Premium,29,37,High,Clear,Lunch,5,No,No,Low,Low
NX391,UAE,Dubai,Grocery,Premium,41,58,High,Rain,Lunch,4,No,Yes,High,High
NX392,India,Hyderabad,Pharmacy,Premium,38,46,Medium,Storm,Late Night,5,No,No,Low,Low
NX393,UK,London,Grocery,Free,15,23,Medium,Clear,Breakfast,5,No,No,Low,Low
NX394,USA,Chicago,Pharmacy,Free,50,48,Medium,Storm,Late Night,5,No,No,Low,Low
NX395,India,Mumbai,Grocery,Free,25,40,High,Storm,Lunch,4,No,Yes,High,Low
NX396,Australia,Sydney,Pharmacy,Free,19,25,Medium,Clear,Snack,5,No,No,Low,Low
NX397,UK,London,Grocery,Free,18,18,Low,Storm,Lunch,5,No,No,Low,Low
NX398,Australia,Sydney,Pharmacy,Free,38,55,High,Storm,Snack,4,No,Yes,High,Low
NX399,USA,New York,Food,Premium,45,46,Low,Clear,Dinner,5,No,No,Low,Low
NX400,Germany,Berlin,Pharmacy,Premium,19,26,High,Clear,Snack,5,No,No,Low,Low
NX401,UK,London,Pharmacy,Premium,10,11,Medium,Storm,Late Night,5,No,No,Low,Low
NX402,Australia,Sydney,Pharmacy,Premium,12,23,Low,Rain,Breakfast,4,No,Yes,High,High
NX403,UAE,Dubai,Pharmacy,Premium,45,53,Low,Rain,Breakfast,5,No,No,Low,Low
NX404,Singapore,Singapore,Food,Free,39,50,Low,Rain,Late Night,4,No,Yes,High,Low
NX405,Singapore,Singapore,Grocery,Free,45,46,Medium,Storm,Late Night,5,No,No,Low,Low
NX406,USA,New York,Food,Free,48,46,Medium,Storm,Late Night,5,No,No,Low,Low
NX407,UK,London,Food,Free,24,26,Low,Clear,Breakfast,5,No,No,Low,Low
NX408,USA,Chicago,Grocery,Free,28,54,High,Rain,Late Night,3,Yes,Yes,High,Low
NX409,Australia,Sydney,Pharmacy,Premium,45,67,High,Rain,Breakfast,3,Yes,Yes,High,High
NX410,India,Mumbai,Pharmacy,Premium,10,21,High,Clear,Snack,4,No,Yes,High,High
NX411,Singapore,Singapore,Food,Free,42,57,Low,Rain,Snack,4,No,Yes,High,Low
NX412,Australia,Sydney,Pharmacy,Free,43,51,Medium,Clear,Lunch,5,No,No,Low,Low
NX413,Singapore,Singapore,Grocery,Free,27,41,Medium,Rain,Breakfast,4,No,Yes,High,Low
NX414,UAE,Dubai,Grocery,Free,22,39,High,Clear,Late Night,4,No,Yes,High,Low
NX415,Australia,Sydney,Grocery,Premium,27,42,Medium,Rain,Dinner,4,No,Yes,High,High
NX416,USA,Chicago,Pharmacy,Free,48,61,Medium,Rain,Snack,4,No,Yes,High,Low
NX417,Singapore,Singapore,Grocery,Premium,19,21,Medium,Clear,Dinner,5,No,No,Low,Low
NX418,Australia,Sydney,Food,Premium,12,19,Medium,Rain,Dinner,5,No,No,Low,Low
NX419,Australia,Sydney,Pharmacy,Premium,40,48,High,Clear,Lunch,5,No,No,Low,Low
NX420,UK,London,Pharmacy,Premium,24,31,High,Clear,Late Night,5,No,No,Low,Low
NX421,UAE,Dubai,Grocery,Premium,37,45,High,Clear,Lunch,5,No,No,Low,Low
NX422,Singapore,Singapore,Grocery,Free,48,66,High,Storm,Lunch,4,No,Yes,High,Low
NX423,Australia,Sydney,Grocery,Free,25,26,Medium,Clear,Breakfast,5,No,No,Low,Low
NX424,USA,Chicago,Pharmacy,Premium,33,48,Low,Rain,Breakfast,4,No,Yes,High,High
NX425,UK,London,Pharmacy,Premium,34,43,High,Clear,Late Night,5,No,No,Low,Low
NX426,USA,Chicago,Pharmacy,Premium,18,32,High,Storm,Breakfast,4,No,Yes,High,High
NX427,USA,Chicago,Grocery,Free,30,45,High,Rain,Snack,4,No,Yes,High,Low
NX428,Germany,Munich,Food,Premium,35,32,Medium,Clear,Dinner,5,No,No,Low,Low
NX429,Singapore,Singapore,Food,Premium,35,41,Medium,Storm,Late Night,5,No,No,Low,Low
NX430,UAE,Dubai,Pharmacy,Free,31,38,Medium,Clear,Breakfast,5,No,No,Low,Low
NX431,Singapore,Singapore,Pharmacy,Premium,29,39,High,Storm,Lunch,4,No,No,Low,Low
NX432,UK,London,Food,Premium,21,33,High,Storm,Dinner,4,No,Yes,High,High
NX433,Australia,Sydney,Grocery,Premium,12,12,Low,Storm,Late Night,5,No,No,Low,Low
NX434,India,Delhi,Food,Free,17,23,Medium,Rain,Lunch,5,No,No,Low,Low
NX435,Germany,Munich,Pharmacy,Premium,39,49,Medium,Rain,Breakfast,4,No,No,Low,Low
NX436,UK,London,Pharmacy,Free,24,24,Low,Clear,Snack,5,No,No,Low,Low
NX437,Singapore,Singapore,Food,Premium,12,22,High,Storm,Lunch,4,No,No,Low,Low
NX438,Singapore,Singapore,Food,Free,24,29,Low,Rain,Lunch,5,No,No,Low,Low
NX439,Germany,Berlin,Pharmacy,Free,42,50,Medium,Clear,Late Night,5,No,No,Low,Low
NX440,Singapore,Singapore,Food,Free,17,40,High,Rain,Lunch,3,Yes,Yes,High,Low
NX441,USA,Chicago,Grocery,Premium,20,17,Medium,Clear,Breakfast,5,No,No,Low,Low
NX442,USA,New York,Grocery,Free,30,31,Medium,Storm,Snack,5,No,No,Low,Low
NX443,Australia,Sydney,Food,Free,45,60,High,Clear,Snack,4,No,Yes,High,Low
NX444,Germany,Munich,Pharmacy,Premium,15,13,Medium,Clear,Dinner,5,No,No,Low,Low
NX445,Singapore,Singapore,Pharmacy,Free,18,20,Medium,Clear,Lunch,5,No,No,Low,Low
NX446,UK,London,Pharmacy,Premium,18,25,High,Storm,Dinner,5,No,No,Low,Low
NX447,India,Hyderabad,Food,Free,31,46,High,Clear,Snack,4,No,Yes,High,Low
NX448,India,Bangalore,Pharmacy,Free,35,58,High,Rain,Lunch,3,Yes,Yes,High,Low
NX449,Germany,Berlin,Food,Free,22,25,Medium,Clear,Late Night,5,No,No,Low,Low
NX450,UAE,Dubai,Grocery,Premium,11,15,Low,Storm,Snack,5,No,No,Low,Low
NX451,UK,London,Pharmacy,Free,39,52,High,Storm,Late Night,4,No,Yes,High,Low
NX452,Singapore,Singapore,Pharmacy,Premium,35,49,Medium,Rain,Dinner,4,No,Yes,High,High
NX453,UK,London,Food,Premium,22,23,Low,Clear,Late Night,5,No,No,Low,Low
NX454,UK,London,Grocery,Premium,16,21,Medium,Storm,Breakfast,5,No,No,Low,Low
NX455,UAE,Dubai,Food,Premium,20,18,Low,Storm,Late Night,5,No,No,Low,Low
NX456,Australia,Sydney,Food,Free,40,44,Medium,Storm,Late Night,5,No,No,Low,Low
NX457,USA,Chicago,Food,Free,50,55,Medium,Clear,Lunch,5,No,No,Low,Low
NX458,Germany,Berlin,Pharmacy,Free,41,62,High,Rain,Dinner,3,Yes,Yes,High,Low
NX459,UK,London,Food,Premium,20,35,High,Clear,Lunch,4,No,Yes,High,High
NX460,India,Bangalore,Pharmacy,Premium,22,23,Low,Storm,Snack,5,No,No,Low,Low
NX461,Germany,Munich,Grocery,Premium,31,48,High,Rain,Late Night,4,No,Yes,High,High
NX462,Germany,Berlin,Food,Free,42,56,Low,Rain,Lunch,4,No,Yes,High,Low
NX463,UAE,Dubai,Food,Premium,45,46,Medium,Storm,Snack,5,No,No,Low,Low
NX464,Australia,Sydney,Pharmacy,Free,41,61,High,Rain,Late Night,3,No,Yes,High,Low
NX465,Germany,Munich,Food,Free,33,40,Low,Rain,Breakfast,5,No,No,Low,Low
NX466,India,Hyderabad,Pharmacy,Free,46,49,Medium,Storm,Breakfast,5,No,No,Low,Low
NX467,India,Delhi,Pharmacy,Premium,39,54,Low,Rain,Lunch,4,No,Yes,High,High
NX468,UAE,Dubai,Pharmacy,Premium,35,33,Low,Storm,Lunch,5,No,No,Low,Low
NX469,Australia,Sydney,Pharmacy,Premium,19,29,Medium,Rain,Lunch,4,No,No,Low,Low
NX470,India,Hyderabad,Pharmacy,Free,21,37,Medium,Rain,Dinner,4,No,Yes,High,Low
NX471,USA,New York,Grocery,Premium,35,40,Low,Clear,Late Night,5,No,No,Low,Low
NX472,USA,New York,Pharmacy,Premium,32,47,Medium,Rain,Breakfast,4,No,Yes,High,High
NX473,UAE,Dubai,Pharmacy,Free,15,12,Medium,Storm,Snack,5,No,No,Low,Low
NX474,USA,Chicago,Pharmacy,Free,24,27,Low,Storm,Dinner,5,No,No,Low,Low
NX475,India,Hyderabad,Grocery,Premium,22,33,Medium,Rain,Dinner,4,No,Yes,High,High
NX476,UK,London,Food,Free,16,18,Medium,Storm,Dinner,5,No,No,Low,Low
NX477,UK,London,Grocery,Free,19,36,High,Clear,Breakfast,4,No,Yes,High,Low
NX478,USA,Chicago,Food,Free,32,35,Medium,Clear,Breakfast,5,No,No,Low,Low
NX479,USA,New York,Grocery,Free,43,50,Low,Storm,Late Night,5,No,No,Low,Low
NX480,UAE,Dubai,Grocery,Free,48,52,Medium,Storm,Lunch,5,No,No,Low,Low
NX481,Singapore,Singapore,Grocery,Premium,21,23,Medium,Storm,Dinner,5,No,No,Low,Low
NX482,India,Hyderabad,Pharmacy,Premium,27,35,High,Storm,Breakfast,5,No,No,Low,Low
NX483,India,Delhi,Food,Free,18,26,Low,Clear,Late Night,5,No,No,Low,Low
NX484,Australia,Sydney,Food,Premium,30,37,High,Clear,Breakfast,5,No,No,Low,Low
NX485,Australia,Sydney,Pharmacy,Premium,39,44,Low,Storm,Lunch,5,No,No,Low,Low
NX486,Singapore,Singapore,Pharmacy,Premium,20,34,High,Clear,Breakfast,4,No,Yes,High,High
NX487,Australia,Sydney,Pharmacy,Premium,37,38,Medium,Storm,Late Night,5,No,No,Low,Low
NX488,Germany,Berlin,Pharmacy,Free,40,47,Medium,Clear,Late Night,5,No,No,Low,Low
NX489,India,Hyderabad,Grocery,Premium,39,50,Low,Rain,Snack,4,No,Yes,High,High
NX490,Singapore,Singapore,Grocery,Premium,18,30,Medium,Rain,Breakfast,4,No,Yes,High,High
NX491,Singapore,Singapore,Pharmacy,Premium,14,26,Low,Rain,Late Night,4,No,Yes,High,High
NX492,Australia,Sydney,Pharmacy,Free,38,43,Low,Clear,Breakfast,5,No,No,Low,Low
NX493,Singapore,Singapore,Food,Free,16,32,Medium,Rain,Breakfast,4,No,Yes,High,Low
NX494,Australia,Sydney,Grocery,Free,39,42,Medium,Storm,Dinner,5,No,No,Low,Low
NX495,UK,London,Pharmacy,Free,20,32,High,Clear,Snack,4,No,Yes,High,Low
NX496,UAE,Dubai,Grocery,Free,21,32,Low,Rain,Late Night,4,No,Yes,High,Low
NX497,India,Delhi,Grocery,Free,48,69,High,Rain,Breakfast,3,Yes,Yes,High,Low
NX498,Singapore,Singapore,Food,Premium,27,46,High,Rain,Late Night,4,No,Yes,High,High
NX499,UK,London,Food,Premium,41,59,High,Rain,Dinner,4,No,Yes,High,High
NX500,UAE,Dubai,Pharmacy,Free,19,29,High,Clear,Lunch,4,No,No,Low,Low
NX501,UAE,Dubai,Food,Free,26,46,High,Rain,Breakfast,3,No,Yes,High,Low
NX502,India,Mumbai,Food,Premium,37,45,Medium,Storm,Late Night,5,No,No,Low,Low
NX503,Germany,Berlin,Grocery,Premium,10,16,Low,Clear,Lunch,5,No,No,Low,Low
NX504,UK,London,Grocery,Premium,28,25,Medium,Storm,Breakfast,5,No,No,Low,Low
NX505,Germany,Munich,Food,Free,38,55,High,Clear,Dinner,4,No,Yes,High,Low
NX506,India,Delhi,Grocery,Free,36,45,High,Storm,Breakfast,5,No,No,Low,Low
NX507,Germany,Munich,Food,Premium,19,29,Medium,Rain,Breakfast,4,No,No,Low,Low
NX508,UK,London,Pharmacy,Premium,39,46,High,Storm,Snack,5,No,No,Low,Low
NX509,India,Hyderabad,Grocery,Premium,33,45,High,Clear,Breakfast,4,No,Yes,High,High
NX510,USA,Chicago,Pharmacy,Premium,29,33,Medium,Clear,Snack,5,No,No,Low,Low
NX511,India,Delhi,Pharmacy,Free,44,45,Low,Storm,Dinner,5,No,No,Low,Low
NX512,USA,Chicago,Food,Premium,19,37,High,Storm,Breakfast,4,No,Yes,High,High
NX513,Australia,Sydney,Grocery,Free,18,36,High,Rain,Breakfast,4,No,Yes,High,Low
NX514,USA,New York,Pharmacy,Premium,25,32,High,Clear,Dinner,5,No,No,Low,Low
NX515,UAE,Dubai,Grocery,Premium,31,44,Low,Rain,Snack,4,No,Yes,High,High
NX516,Australia,Sydney,Pharmacy,Premium,33,37,Medium,Clear,Breakfast,5,No,No,Low,Low
NX517,Australia,Sydney,Grocery,Free,39,40,Medium,Clear,Late Night,5,No,No,Low,Low
NX518,UAE,Dubai,Grocery,Premium,13,36,High,Rain,Lunch,3,Yes,Yes,High,High
NX519,Singapore,Singapore,Grocery,Free,25,28,Low,Clear,Lunch,5,No,No,Low,Low
NX520,UAE,Dubai,Grocery,Premium,42,40,Low,Storm,Late Night,5,No,No,Low,Low
NX521,USA,Chicago,Pharmacy,Free,34,42,Low,Storm,Breakfast,5,No,No,Low,Low
NX522,UAE,Dubai,Pharmacy,Free,40,40,Low,Clear,Late Night,5,No,No,Low,Low
NX523,UAE,Dubai,Food,Free,50,65,High,Storm,Dinner,4,No,Yes,High,Low
NX524,USA,New York,Grocery,Premium,24,47,High,Rain,Breakfast,3,Yes,Yes,High,High
NX525,UAE,Dubai,Grocery,Premium,38,49,High,Clear,Dinner,4,No,Yes,High,High
NX526,Germany,Berlin,Food,Free,38,56,High,Rain,Late Night,4,No,Yes,High,Low
NX527,UAE,Dubai,Grocery,Free,38,36,Low,Storm,Breakfast,5,No,No,Low,Low
NX528,UAE,Dubai,Pharmacy,Free,39,42,Medium,Storm,Breakfast,5,No,No,Low,Low
NX529,USA,Chicago,Grocery,Premium,21,34,High,Storm,Lunch,4,No,Yes,High,High
NX530,Germany,Munich,Pharmacy,Free,29,36,High,Clear,Late Night,5,No,No,Low,Low
NX531,UK,London,Food,Free,34,37,Medium,Storm,Breakfast,5,No,No,Low,Low
NX532,UAE,Dubai,Grocery,Free,44,49,Medium,Storm,Dinner,5,No,No,Low,Low
NX533,USA,New York,Grocery,Premium,12,29,High,Rain,Late Night,4,No,Yes,High,High
NX534,UK,London,Pharmacy,Free,19,41,High,Rain,Dinner,3,Yes,Yes,High,Low
NX535,Australia,Sydney,Grocery,Premium,33,39,Medium,Storm,Snack,5,No,No,Low,Low
NX536,UAE,Dubai,Grocery,Free,36,53,High,Clear,Dinner,4,No,Yes,High,Low
NX537,UK,London,Grocery,Free,27,41,High,Storm,Lunch,4,No,Yes,High,Low
NX538,Germany,Berlin,Pharmacy,Free,36,37,Low,Clear,Dinner,5,No,No,Low,Low
NX539,USA,New York,Pharmacy,Premium,42,54,High,Storm,Late Night,4,No,Yes,High,High
NX540,USA,Chicago,Grocery,Free,50,54,Medium,Storm,Late Night,5,No,No,Low,Low
NX541,Singapore,Singapore,Pharmacy,Free,40,54,Low,Rain,Late Night,4,No,Yes,High,Low
NX542,USA,New York,Pharmacy,Premium,36,41,Low,Rain,Breakfast,5,No,No,Low,Low
NX543,Australia,Sydney,Grocery,Premium,43,45,Medium,Clear,Late Night,5,No,No,Low,Low
NX544,India,Bangalore,Pharmacy,Premium,41,40,Low,Clear,Snack,5,No,No,Low,Low
NX545,Australia,Sydney,Pharmacy,Free,47,69,High,Rain,Dinner,3,Yes,Yes,High,Low
NX546,Germany,Berlin,Food,Free,30,35,Medium,Storm,Snack,5,No,No,Low,Low
NX547,Germany,Berlin,Food,Free,38,38,Medium,Clear,Lunch,5,No,No,Low,Low
NX548,Singapore,Singapore,Grocery,Free,18,20,Medium,Storm,Dinner,5,No,No,Low,Low
NX549,Australia,Sydney,Grocery,Premium,41,57,Medium,Rain,Breakfast,4,No,Yes,High,High
NX550,UAE,Dubai,Food,Free,41,54,High,Storm,Breakfast,4,No,Yes,High,Low
NX551,Germany,Munich,Food,Free,27,34,Medium,Rain,Lunch,5,No,No,Low,Low
NX552,Australia,Sydney,Food,Free,30,36,Medium,Rain,Dinner,5,No,No,Low,Low
NX553,Singapore,Singapore,Food,Premium,11,10,Medium,Clear,Late Night,5,No,No,Low,Low
NX554,India,Delhi,Grocery,Premium,10,8,Medium,Clear,Lunch,5,No,No,Low,Low
NX555,UAE,Dubai,Food,Free,19,29,Medium,Rain,Snack,4,No,No,Low,Low
NX556,Singapore,Singapore,Pharmacy,Free,18,36,High,Rain,Dinner,4,No,Yes,High,Low
NX557,Singapore,Singapore,Food,Premium,10,23,Medium,Rain,Snack,4,No,Yes,High,High
NX558,Germany,Berlin,Food,Premium,32,37,Low,Clear,Late Night,5,No,No,Low,Low
NX559,Singapore,Singapore,Food,Free,21,28,Medium,Clear,Breakfast,5,No,No,Low,Low
NX560,Germany,Berlin,Grocery,Premium,13,15,Low,Storm,Dinner,5,No,No,Low,Low
NX561,Singapore,Singapore,Pharmacy,Premium,24,34,Medium,Rain,Snack,4,No,No,Low,Low
NX562,USA,Chicago,Pharmacy,Premium,28,40,High,Storm,Dinner,4,No,Yes,High,High
NX563,UAE,Dubai,Pharmacy,Premium,16,23,Low,Storm,Lunch,5,No,No,Low,Low
